un,uid,iu,mid,mc,srn,run,ruid,rmc,pu,rrc,rcc,rpage,rpt,rc,cc,page,pt
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,亚行为了卖毯子，飞机上空调冻死，还好出发前看到，然后带着摊子，机场一样冻死//@马来西亚浪中岛夏日海湾度假村: 马来西亚的巴士空调太给力，如果你没有男朋友或者女朋友可以抱的话，记得一定要带件厚衣服。,微博 weibo.com,,,太恐怖了，夜车，设拉子到阿巴斯港，8个小时，为了霍尔木兹海峡……果然是好了伤疤忘了痛，上次马来西亚夜车的痛苦我是一点也记不起来了，直到昨晚上了车才回忆起来，好像是去马六甲也是看海峡，时间又倒流了……@Lucky的四叶草2012 @时光的涟漪 当时不是发誓再也不夜车了吗？,,0,0,http://www.weibo.com/1953386993/zbdpAFsTD,2012-12-24 12:03,0,0,http://www.weibo.com/1005602965/A0WWtCm5H?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 22:29
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,转发微博,微博 weibo.com,,,#贾行家#【16种睡相识人】⑴缩成一团：肠胃有问题；⑵经常翻身：心事繁重，性格急躁；⑶爱说梦话：个性孤僻，心神不定；⑷头从枕头直往下溜：消极悲观，内向胆小；⑸双手做枕头：爱怀旧，感情细腻丰富；⑹打鼾：自信磊落，较固执；⑺咬牙根：有收藏癖；⑻张嘴巴：爱幻想，缺乏耐心与毅力。,,0,0,http://www.weibo.com/1656831930/A0WS4gwki,2013-07-20 22:18,0,0,http://www.weibo.com/1005602965/A0WSFbqCp?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 22:19
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,这。。。按照摩天轮的转速，得曝光多少时候啊。。。,微博 weibo.com,,,【全世界摩天轮惊艳汇总】原来美真的可以让人窒息。爱旅行，关注@咱们一起去旅行 （转）,,0,0,http://www.weibo.com/2131445654/A0WKl1cho,2013-07-20 21:59,0,0,http://www.weibo.com/1005602965/A0WL81jKp?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 22:01
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,阿肆的人民广场炸鸡效应,微博 weibo.com,,,【沪上超级好吃炸鸡排】许明明一首《我在人民广场吃炸鸡》唱红了，也把不少吃货的馋虫给唱出来了。美味的炸鸡排，金灿灿油汪汪热腾腾，外酥里嫩、一大口的咬下去，肉汁横溢的超级美味。搜罗沪上好吃的炸鸡，还等神马？快跟上呀！http://t.cn/zQtVSBf,,0,0,http://www.weibo.com/1721131891/A0WIw7h1k,2013-07-20 21:54,0,0,http://www.weibo.com/1005602965/A0WJkBa3b?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 21:56
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,小朋友最近很红哦//@未满十八周岁者禁止关注: 太可爱了,微博 weibo.com,,,「表情女帝」又来了！ （转）,,0,0,http://www.weibo.com/1713926427/A0NUd1WSQ,2013-07-19 23:28,0,0,http://www.weibo.com/1005602965/A0WHjkEdW?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 21:51
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,//@咱们一起去旅行: 好可爱,微博 weibo.com,,,据说这是早晨大部分人被叫醒后接下来的动作。。。 （转）,,0,0,http://www.weibo.com/1713926427/A0HF9vdH7,2013-07-19 07:35,0,0,http://www.weibo.com/1005602965/A0WH62PPX?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 21:51
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,笑死了//@北美省钱快报:   //@花枝乱颤May：什么节奏？跟罩杯搭配着用么？,微博 weibo.com,,,"#新品讯息# 各种BB, CC 霜的热潮吹起后, DD霜出现了~! DD霜字面解释是""Dynamic Do All""或""Daily Defense"", 跟BB和CC霜一样多重功效, 护肤 + 防晒打底. DD霜和BB, CC霜最大区别是加强抗衰老力度, 修复细纹, 紧致肌肤和毛孔. Julep新出的DD霜带SPF25防晒系数, 官网有售. 估计EE霜也快来了吧?  CICI",,0,0,http://www.weibo.com/3042094223/A0WBiq7vW,2013-07-20 21:36,0,0,http://www.weibo.com/1005602965/A0WFlA3yg?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 21:46
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,好冷。。。//@小皮球球428: 好吧,微博 weibo.com,,,Just do it 〜很多孩子聽了喬丹的話，從此進入it行業........我就是其中一個,,0,0,http://www.weibo.com/1608574203/A0UzJ7QAo,2013-07-20 16:27,0,0,http://www.weibo.com/1005602965/A0WE6rnG2?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 21:43
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,这个连漏拉拉链都省了//@小皮球球428: 目瞪口呆,微博 weibo.com,,,"博友私信投稿：""啥叫拉轰？！嗨皮你看、你看！！！前几天路上街拍，这算本年度最牛逼的奇女子嘛？""",,0,0,http://www.weibo.com/2709577332/A0TkZnIoX,2013-07-20 13:18,0,0,http://www.weibo.com/1005602965/A0WDU2OM2?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 21:43
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,,微博 weibo.com,,,主淫你拖地怎么不说一声儿？！！！——这图笑了我一晚上！（转）,,0,0,http://www.weibo.com/1713926427/A0WABybZ9,2013-07-20 21:35,0,0,http://www.weibo.com/1005602965/A0WBkaNnY?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 21:37
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,转了,Android客户端,,,#暑假推荐#【乐游世博联票开始发售 可节省100元】还没去过@巧克力开心乐园 、月亮船、 @上海意大利中心 ？优惠来啦！如今180元就能3馆通玩，相当于原价的6.5折，有效期一年，可以慢慢玩噢！购票请戳http://t.cn/zY7f3Dp @乐游上海,,0,0,http://www.weibo.com/2557375422/A0VnHE9UW,2013-07-20 18:30,0,0,http://www.weibo.com/1005602965/A0Vu1tb9R?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 18:46
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,我相信安妮海瑟威唱那段的时候是120%的入戏。。。,Android客户端,,,,,,,,,0,0,http://www.weibo.com/1005602965/A0TJN9B5A?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 14:19
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,歌舞片版本的悲惨世界。。。怎么电脑里的存货都是比较down的电影。,Android客户端,,,,,,,,,0,0,http://www.weibo.com/1005602965/A0TCY0R3n?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 14:02
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,muji，正大，皱粥的衬衫,Android客户端,,,,,,,,,0,0,http://www.weibo.com/1005602965/A0SxgfpeS?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 11:16
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,看到，就转吧//@卖真心的小男孩:水瓶座的你中枪了么？？这里有【水瓶座】的一切！！,Android客户端,,,"这就是水瓶座：⒈喜欢简单⒉健忘不记仇,只要没碰他底线，一切都是浮云⒊有斗志爱拼搏⒋别人对他好，定加倍奉还⒌计划性强⒍固执。明知是错也要往前走⒎讨厌做决定。就算是颜色不同也会让他们苦恼⒏爱笑，一点小事就笑逐颜开，什么都写在脸上⒐不给自己不喜欢的人丝毫机会，对自己喜欢的人超级纵容。",,0,0,http://www.weibo.com/3107635547/zFkx17lIJ,2013-07-10 13:20,0,0,http://www.weibo.com/1005602965/A0S02ELCQ?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 09:54
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,太有态度了！//@习习王求月半月半:。。。太有态度了,Android客户端,,,无论用哪种滤镜，始终是黑色,,0,0,http://www.weibo.com/1974808274/A0RuanDUi,2013-07-20 08:35,0,0,http://www.weibo.com/1005602965/A0RWpcnZh?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 09:45
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,尼玛，被洗脑了，为什么旋律都是阿肆的，我在人民广场吃炸鸡。。。,Android客户端,,,,,,,,,0,0,http://www.weibo.com/1005602965/A0RUFmcmV?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 09:40
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,//@猫狗有约:上海个性面店，做生意看心情,Android客户端,,,【个性面店，做生意看心情】环境一般般，吃客倒是挺多，据说还有开豪车的朋友来吃面，一碗面也要二三十，不过是老汤底和手擀面哦！有时候老板和老板娘心情不好还不开门，一般开门也都是晚上到凌晨，是一家挺有个性的面店。推荐小店：长脚汤面 地址：卢湾区肇周路166弄弄堂里(近济南路),,0,0,http://www.weibo.com/2301834954/zBwkfzdPR,2013-06-15 12:00,0,0,http://www.weibo.com/1005602965/A0RQks0b7?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 09:30
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,啊是刚在昌邑路上开950?@小霸霸王他爹,Android客户端,,,,,,,,,0,0,http://www.weibo.com/1005602965/A0RNFgT4M?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 09:23
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,hollister作为a&f子牌，路数和小鹿差不多,Android客户端,,,【Hollister：来自南加州的“美男计”可以刺激低迷的服装零售吗？】6月29日，一群年轻帅气的小伙子扮演“救生员”的角色，站在Hollister北京三里屯店的门口，下穿红色短裤，上身赤裸，露出健美有型的胸肌、腹肌、人鱼线，热情地招呼着来往的行人，并大方地与姑娘们相拥合影。http://t.cn/zQ58mL1,,0,0,http://www.weibo.com/1793000440/A0RvasNip,2013-07-20 08:38,0,0,http://www.weibo.com/1005602965/A0RxcD10E?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 08:43
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,去年浪中还在装修，认识了热情的小豪，遇到了海龟，会再来//@马来西亚浪中岛夏日海湾度假村:早上两件事情感动，一个是粉丝6000，也就是有了6000个朋友，一件事情就是这张照片了，我以为只有电影里才会有的镜头，原来现实中真的也有。//@庄炯炜: 哎哟，小豪，可以哦，祝福祝福,Android客户端,,,这张照片专门送给你！忘记刷马桶好吗？？亲！！@马来西亚浪中岛夏日海湾度假村,,0,0,http://www.weibo.com/1827723004/A0IbqBAfG,2013-07-19 08:54,0,0,http://www.weibo.com/1005602965/A0R24ctaL?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 07:26
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,哎哟，小豪，可以哦，祝福祝福//@飞艇少爷小豪:好浪漫喔！！,Android客户端,,,这张照片专门送给你！忘记刷马桶好吗？？亲！！@马来西亚浪中岛夏日海湾度假村,,0,0,http://www.weibo.com/1827723004/A0IbqBAfG,2013-07-19 08:54,0,0,http://www.weibo.com/1005602965/A0QWeecEZ?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-20 07:12
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,逮到了,Android客户端,,,,,,,,,0,0,http://www.weibo.com/1005602965/A0O1r1vzD?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-19 23:46
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,//@经典GIF图集:喜欢猫咪的，推 荐 你 关 注 我们就是猫咪控,Android客户端,,,猫咪洗浴，哎呦，别打扰~~( ΦωΦ)~~[喜欢喵星人，那就快快加入 @我们就是猫咪控 ],,0,0,http://www.weibo.com/2093312465/zFuvAaLJz,2013-07-11 14:44,0,0,http://www.weibo.com/1005602965/A0NKT52Nx?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-19 23:05
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,塞舌尔//@LonelyPlanet:好清凉的海滩,Android客户端,,,#星客分享#塞舌尔的拉迪格岛山景秀丽，海滩迷，云遮雾绕的群峰之上，林木扶疏，景色清幽而绚丽。这里的海滩以翡翠般清澈透亮的碧波和奇形怪状的岸石著称，巨石奇特而优美，造型各异的巨石一块接一块，仿佛上帝的巧匠精心雕刻过一样，散发着一种惊心动魄之美。@LonelyPlanet,,0,0,http://www.weibo.com/2782250485/A0MJK4XO3,2013-07-19 20:30,0,0,http://www.weibo.com/1005602965/A0Ntegda9?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-19 22:22
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,mark,Android客户端,,,【Best Buy】$18.99包邮 Hamilton Beach - Stay or Go 10档速搅拌机，夏天做奶昔和冰沙不错哦~  http://t.cn/zQqHaYm,,0,0,http://www.weibo.com/2132734472/A0GnE8GBm,2013-07-19 04:19,0,0,http://www.weibo.com/1005602965/A0H9ECjKt?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-19 06:17
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,便宜,Android客户端,,,【Amazon】 $9.97 乐高LEGO超人钢铁之躯大都会决斗积木套装，含119块积木~ http://t.cn/zQq8zM1,,0,0,http://www.weibo.com/2132734472/A0GOz5jyV,2013-07-19 05:25,0,0,http://www.weibo.com/1005602965/A0H7BygPd?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-19 06:12
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,请给中国汽车人提供移民机会，发D市的居住证，身份证，户口本，5年后，保证连学区房也给你炒起来，D市人口突破700万，成为奶粉，服装和生活用品的转运贸易重镇，ktv开遍各mall，美妞为陪唱争相学中文歌，房产中介一街一家，并催生洗脚按摩拔火罐等新兴服务业，D市复兴...,Android客户端,,,美国底特律市最快本周五申请破产保护. 底特律目前有185亿美元的债务、92亿美元的养老金缺口和医疗负债。居民人数还不到70万。它还必须承担人口全盛时期的许多费用，比如电力、 水和下水道设施的维护。大约三分之一的底特律居民生活中贫困线以下，人均收入只有全国平均水平的一半。http://t.cn/zQq845m,,0,0,http://www.weibo.com/2132734472/A0GQA6LTN,2013-07-19 05:30,0,0,http://www.weibo.com/1005602965/A0H7d3Ziw?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-19 06:11
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,正大的积木展//@Sebastian_Q:@乾一公 @Little_JW 现在购票半价啦,Android客户端,,,,,,,,,0,0,http://www.weibo.com/1005602965/A0DZZdz7A?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-18 22:15
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,这个不懂NFL规则，还真不一定笑//@Dale吖:  //@欢乐的spartan:这战术。。。 //@sulanxu:回复@lawyerzdy:奥，兵不厌诈啊！ //@lawyerzdy:佯走几步，对手看呆了，突然发力，对手来不及了。 //@sulanxu:啥意思，哥笑死了，姐没看明白 //@晨诵:笑死哥了！哈哈哈,微博 weibo.com,,,这战术。。。何止是坑爹，简直就是坑爹啊！！！,,0,0,http://www.weibo.com/1713926427/y0gOLaQuz,2012-01-11 13:46,0,0,http://www.weibo.com/1005602965/A0zl1fjmQ?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-18 10:23
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,//@兔兔巫师: //@影子城1976: //@上海最资讯:叶菊花呀叶菊花~~~,Android客户端,,,这些年，你见过或没见过的奇葩快递！！！（淘宝）,,0,0,http://www.weibo.com/2452748154/A0tZzw1Z6,2013-07-17 20:47,0,0,http://www.weibo.com/1005602965/A0vmnvmYv?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-18 00:16
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,老了一塌糊涂了//@愛遛猫de鱼:想在身边找个20-的测试下都没有  //@点评团_上海: 目测年龄小于20的应该看不懂这幅图的笑点。,Android客户端,,,#趣味测试#目测年龄小于20的应该看不懂这幅图的笑点。（转）,,0,0,http://www.weibo.com/1752484533/A0q589pNQ,2013-07-17 10:49,0,0,http://www.weibo.com/1005602965/A0vaPwg2L?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-17 23:47
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,图是伊森霍克，无法不忧郁。。//@豆瓣电影:→＿→ //@Moony茄: 《低俗喜剧》……p.s.评论很精彩，什么“搏击俱乐部”“异形大战铁血战士”……捶地……,Android客户端,,,#午夜场爆料#如果用一部电影形容你和你的Ta，会是哪部？,,0,0,http://www.weibo.com/1771123430/A0kRYyGmm,2013-07-16 21:33,0,0,http://www.weibo.com/1005602965/A0uMJx5og?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-17 22:48
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,当年喜欢山口智子的小南//@Travelzoo旅游族:你还记得她么？《东京爱情故事》里那个对爱情坦率，即使头破血流也要勇往直前的女孩。。。,Android客户端,,,知乎上的问题，为什么很多男性都喜欢赤名莉香？我很喜欢的一个答案是，因为她有一张随时微笑的脸。她现在长这样。via蝴蝶网,,0,0,http://www.weibo.com/1549315397/A0qbH0pYG,2013-07-17 11:06,0,0,http://www.weibo.com/1005602965/A0uLMrlpQ?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-17 22:45
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,小丸子头像。。//@哈库拉玛塔塔668:鸡皮疙瘩起来了 //@滴立磙圆额stonerain:捉出来 //@蚊子的小吃货Tiffany:油。。,Android客户端,,,"【网友曝上海地铁9号线上猖狂色狼】近日，网友曝上海地铁9号线上看到一猥琐男将手伸向隔壁的女子大腿，被发现后，依然不依不饶，女子离座后，还继续尾随，遗憾的是，女子始终不敢作声。@轨交警花 呼吁广大乘客提供线索，""向色狼说'不'""，也请被害人尽快与警方联系。新闻晨报 http://t.cn/zQbeXrl",,0,0,http://www.weibo.com/1737737970/A0p89oyIc,2013-07-17 08:24,0,0,http://www.weibo.com/1005602965/A0uJ3946L?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-17 22:39
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,能简洁点吗//@哈库拉玛塔塔668:乌苏 //@血腥麻麻麻麻:不喜欢 //@作作作作作作头丝饿塔棵菜: 这个整个风格就是不伦不类 //@小女拧哈作: 个卧室会阳痿的吧 //@乌里麻莎是castiel的贤内助女王: 设计师就这水平？ //@我是阿泡: 觉得挺村的 //@作作作作作作头丝饿塔棵菜: 不喜欢,Android客户端,,,80平的房子这样装修你喜欢吗？,,0,0,http://www.weibo.com/2647081007/A0pHgjDFw,2013-07-17 09:51,0,0,http://www.weibo.com/1005602965/A0uIUxHYf?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-17 22:38
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,美国往事太经典，不过 刺激1995 是哪个天才起的名字。。。//@哈库拉玛塔塔668:奇葩。。。。。。,Android客户端,,,今天，一个影视剧专业的90后妹妹义正言辞地教育我说：“《小时代》是中国电影史具有划时代意义的里程碑式作品。你们老年人看不懂是正常的，时间终将证明这部电影的历史价值。它的地位，不会低于《锡皮鼓》《美国往事》《刺激1995》《辛德勒的名单》！……” 听完，我默默地去买了块臭豆腐,,0,0,http://www.weibo.com/1859615912/A0trfojiy,2013-07-17 19:22,0,0,http://www.weibo.com/1005602965/A0uHy3TlU?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-17 22:35
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,额。。。//@兔兔巫师: //@影子城1976: //@上海最资讯:女超人！你好！！,Android客户端,,,姑娘出门也太着急了点吧  [转],,0,0,http://www.weibo.com/2452748154/A0pTb4kmx,2013-07-17 10:20,0,0,http://www.weibo.com/1005602965/A0uGd0RNs?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-17 22:32
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,萌4人了//@小皮球球428:心都化了,Android客户端,,,豆瓣网友养的猫咪，出生3周大，真是太萌了！！,,0,0,http://www.weibo.com/2165618650/A0kzDf6lM,2013-07-16 20:48,0,0,http://www.weibo.com/1005602965/A0og5mHKH?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-17 06:11
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,//@小皮球球428:,Android客户端,,,那些让小伙伴们哭瞎了的毁剧大神，你们感受下。「转」,,0,0,http://www.weibo.com/1789834424/A0kMTyf3o,2013-07-16 21:21,0,0,http://www.weibo.com/1005602965/A0ofA54sP?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-17 06:10
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,→_→//@兔兔巫师:→_→ //@影子城1976:→_→//@微群小助手:→_→→_→ //@西瓜bbbiubiubiu:→_→ //@我的微博名你也敢註冊:→_→ //@我的鸡八岁了: →_→ //@杰克波比:→_→/ //@验算纸: →_→ //@神右君:→_→ //@蕭敬鰧: 神右→_→ //@虐猫狂人薛定谔: 不如手,Android客户端,,,最不能忍得分手理由是什么,,0,0,http://www.weibo.com/2516683113/A0hF3jQh2,2013-07-16 13:23,0,0,http://www.weibo.com/1005602965/A0ocWE6p3?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-17 06:03
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,短//@DJ小短:时光轮回，本人现在的发型回到了两年前，请参考下图。笑了的请自觉留言。,Android客户端,,,啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈~~~我是一朵灿烂的小花~~~~,,0,0,http://www.weibo.com/1658343131/xlrCoiXYl,2011-08-27 21:08,0,0,http://www.weibo.com/1005602965/A0obAr87n?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-17 06:00
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,mba经典案例吧//@猫狗有约: 这个围脖好真好！大口啊火速来围观吧！！！,Android客户端,,,哈特菲尔德的研究表明：人们接触的时间越长，越容易产生友谊或爱情。一名男子给女友写了700封信，最后……女友嫁给了那个邮递员,,0,0,http://www.weibo.com/2719712563/zyWWwfPv6,2013-05-29 14:15,0,0,http://www.weibo.com/1005602965/A0ob2qB7D?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-17 05:58
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,就是星冰乐加上espresso，这个可以试试,Android客户端,,,【星巴克又有新花样啦~】听说过阿法奇朵吗，今夏，星冰乐将引入阿法奇朵概念——香草咖啡星冰乐阿法奇朵、摩卡星冰乐阿法奇朵，在星冰乐上淋上新鲜espresso，为你带来冷热交织的新体验。上市时间：7月16日，江浙沪星粉也可以通过客制化星冰乐要求伙伴制作哦！（星巴克中国）,,0,0,http://www.weibo.com/2157073150/A0o5xagJx,2013-07-17 05:45,0,0,http://www.weibo.com/1005602965/A0oaLzVhG?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-17 05:58
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,转了，hehe//@经典GIF图集:我为什么不减肥！————是世界不允许我减肥！女生必看的图片和漫画都在这里，这里女生的天地,Android客户端,,,我为什么不减肥！————是世界不允许我减肥！。（女生必看的 漫画哦。超有爱 超级萌哦 喜欢就关注一下哦 ）@女生必看漫画集,,0,0,http://www.weibo.com/2440156781/zEhcYbUwk,2013-07-03 15:02,0,0,http://www.weibo.com/1005602965/A0o9PojDc?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-17 05:55
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,好吧，这个贱低级，没笑//@经典GIF图集:最新搞笑 喷饭 内容，稀有一博，值得一赞！！,Android客户端,,,这两哥们实在太贱了~ --->（关注@内裤都笑松了 真的能让你笑到内裤松掉哦！ 绝对精彩，赵本山都换内裤了，你怕不？）,,0,0,http://www.weibo.com/2301726604/zDy7t4BGA,2013-06-28 20:15,0,0,http://www.weibo.com/1005602965/A0o6yomQD?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-17 05:47
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,嗯//@猫狗有约:我次奥。。。这货不是人类,Android客户端,,,我次奥。。。这货不是人类。 ~【更多震惊场面请关注：@震惊GIF图  】,,0,0,http://www.weibo.com/2499195070/zE8G1hT6h,2013-07-02 17:19,0,0,http://www.weibo.com/1005602965/A0o0Aq3nm?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-17 05:33
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,靠，这个功能都有。。。对我手机架坏了两个的人来说，晚上用蛮好,微博 weibo.com,,,百度导航新增夜间投影模式（HUD），利用反射投影原理，将导航投射到挡风玻璃上，夜间导航更安全便捷。（经体验，视野较清晰，离线导航使用流畅~）http://t.cn/zT6OLQX,,0,0,http://www.weibo.com/1627825392/zFCd5vo8m,2013-07-12 10:20,0,0,http://www.weibo.com/1005602965/A0gxLsC6F?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-16 10:32
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,向电脑CG成熟之前的特效工作者致敬,微博 weibo.com,,,亏我还努力的去辨认是哪个星球！怒摔！「转」,,0,0,http://www.weibo.com/1713926427/A0buyj8ok,2013-07-15 21:41,0,0,http://www.weibo.com/1005602965/A0fjU7OjY?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-16 07:26
庄炯炜,1005602965,http://tp2.sinaimg.cn/1005602965/180/5618320981/1,,喝过4人份的espresso，心脏受不了的,微博 weibo.com,,,【全球最提神咖啡：一杯可致数晚失眠】美国纽约一家咖啡生产商声称他们生产出了世界上最猛的咖啡“死亡之愿”(Death Wish)，号称“全球最提神”。其咖啡因含量是普通咖啡豆的4倍。生产商笑言，这种咖啡不是一般人可以接受的，准备好几晚不用睡觉吧！（信息时报）PS：想试试吗？,,0,0,http://www.weibo.com/2128372947/A0fe8yFbo,2013-07-16 07:11,0,0,http://www.weibo.com/1005602965/A0fiZ6NcD?from=page_1005051005602965_profile&wvr=6&mod=weibotime,2013-07-16 07:23
